pupid,insample,weight,BMI,T_avgtest96,T_buda,T_demeaned_popT_6k,T_female_baseline,T_pup_pop,T_saturation_dm,T_std98_base,T_zoneidI2,T_zoneidI3,T_zoneidI4,T_zoneidI5,T_zoneidI6,T_zoneidI7,T_zoneidI8,age_older,avgtest96,buda,cash_crop,cash_crop_FULL,cognitive_EngVocab_normalized,cost_sharing,demeaned_pop12_6km,demeaned_popT_1km,demeaned_popT_2km,demeaned_popT_3km,demeaned_popT_4km,demeaned_popT_5km,demeaned_popT_6k,demeaned_popT_7km,demeaned_popT_36k,demeaned_popT_69k,earnings_nonag_total_ALL,emp,emp_hrs7_total,emp_hrs7_total_ALL,emp_hrs7_total_pos,emp_salary_total,farmhrs2_ALL,farmhrs2_pos,farmwork2,female_baseline,gender_age_base_I1,gender_age_base_I2,gender_age_base_I3,gender_age_base_I4,gender_age_base_I5,gender_age_base_I6,gender_age_base_I7,gender_age_base_I8,gender_age_base_I9,gender_age_base_I10,gender_age_base_I11,gender_age_base_I12,gender_age_base_I13,gender_age_base_I14,gender_age_base_I15,gender_age_base_I16,gender_age_base_I17,gender_age_base_I18,gender_age_base_I19,gender_age_base_I20,gender_age_base_I21,gender_age_base_I22,gender_age_base_I23,gender_age_base_I24,gender_age_base_I25,gender_age_base_I26,gender_age_base_I27,gender_age_base_I28,gender_age_base_I29,gender_age_base_I30,gender_age_base_I31,general_health,grp3,height,high_standard,industry1,industry1_ALL,industry2,industry2_ALL,industry3,industry3_ALL,industry4,industry4_ALL,industry5,industry5_ALL,industry6,industry6_ALL,industry7,industry7_ALL,industry8,industry8_ALL,industry9,industry9_ALL,industry10,industry10_ALL,industry11,industry11_ALL,industry12,industry12_ALL,industry13,industry13_ALL,industry14,industry14_ALL,industry15,industry15_ALL,industry16,industry16_ALL,industry17,industry17_ALL,industry18,industry18_ALL,industry19,industry19_ALL,industry20,insample_edu_matrix,intensive,ln_emp_salary_total,ln_emp_salary_total_2007,ln_emp_salary_total_trimmed,ln_selfemp_profits30_total_cal,ln_wage_10hrs,month_interviewI2,month_interviewI3,month_interviewI4,month_interviewI5,month_interviewI6,month_interviewI7,month_interviewI8,month_interviewI9,month_interviewI10,month_interviewI11,month_interviewI12,num_meals_yesterday,out_of_school,passed_primary_exam,pc_ttl_cnsmp_avg_df_usd,primary_industry_self_indicator,psdpsch98,pup_pop,ravensB_normalized,repeat_somept,residence_outbusia,s2_age98_klps,s3_district_city,s5_attendPsch1999,s5_attendPsch2000,s5_attendPsch2001,s5_attendPsch2002,s5_attendPsch2003,s5_attendPsch2004,s5_attendPsch2005,s5_attendPsch2006,s5_attendPsch2007,s5_attendSsch1999,s5_attendSsch2000,s5_attendSsch2001,s5_attendSsch2002,s5_attendSsch2003,s5_attendSsch2004,s5_attendSsch2005,s5_attendSsch2006,s5_attendSsch2007,s5_attend_secsch_2007,s5_attendsch1999,s5_attendsch2000,s5_attendsch2001,s5_attendsch2002,s5_attendsch2003,s5_attendsch2004,s5_attendsch2005,s5_attendsch2006,s5_attendsch2007,s5_attendsch_survey,s5_highstd2007,s16_1_10poorhealth,saturation36k_dm,saturation69k_dm,saturation_1km_dm,saturation_2km_dm,saturation_3km_dm,saturation_4km_dm,saturation_5km_dm,saturation_6km_dm,saturation_7km_dm,saturation_dm,saturation_dm_sq,selfemp,selfemp_employees_total,selfemp_hrs7_total,selfemp_hrs7_total_ALL,selfemp_hrs7_total_pos,selfemp_profits30_total,selfemp_profits30_total_cal,selfemp_profits30_tott5,std98_base,std98_base_I2,std98_base_I3,std98_base_I4,std98_base_I5,std98_base_I6,total_hours,total_hours_positive,total_years_enrolledP,total_years_enrolledS,totpar,totpar98,totprs98,totyrs_enrolled,treatment,treatment_5kmlake,treatment_gender,treatment_geohelmith,treatment_high_std,treatment_worm,wave2,within_5km_lake,worked_emp_hours,worked_farm_hours,worked_hours,worked_self_hours,z_geohelmith1998_demeaned,z_inf98,zoneidI2,zoneidI3,zoneidI4,zoneidI5,zoneidI6,zoneidI7,zoneidI8
2025020,1,2.1111112,18.784634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5011856,1,0,0,-.84148008,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,163.8,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,202,.31099999,-1.8262486,1,0,12,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,8,2,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,5,0,0,1,0,0,15,15,5,0,4,1,4,6,0,0,0,0,0,0,1,1,0,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2025027,1,2.1111112,24.545692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5011856,1,0,0,1.0722648,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,161.60001,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,8.2940493,,,,0,0,0,0,0,0,0,0,0,1,0,2,1,1,,,202,.31099999,.22328901,1,0,12,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,12,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,5,0,0,1,0,0,4,4,4,4,3.8,1,3,9,0,0,0,0,0,0,1,1,0,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2025029,1,8.3600006,21.130827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5011856,1,0,0,-.2673566,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,49,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,151.5,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,0,0,0,0,0,0,0,1,0,0,0,3,1,1,,,202,.31099999,.56487864,0,0,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8,2,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,5,0,0,1,0,0,49,49,3,0,4,1,4,4,0,0,0,0,0,0,0,1,0,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2025032,1,2.1111112,28.023668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,,0,-1.2242291,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,162.5,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,202,.31099999,-.11830061,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,5,0,0,1,0,0,0,,2,0,3.3999999,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,-.076490536,.031609476,0,1,0,0,0,0,0
2025034,1,2.1111112,25.329491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-1.4156035,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,2700,1,75,75,75,2700,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,156.2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.9010072,7.9010072,7.9010072,,2.1972246,0,0,0,0,0,0,0,1,0,0,0,3,1,0,,,202,.31099999,-1.4846591,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,5,0,0,1,0,0,78,78,1,0,1.2,1,3,2,0,0,0,0,0,0,1,1,1,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2026006,1,2.5555556,20.430353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5011856,1,0,0,-.21407929,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168.2,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,2,1,0,,,202,.31099999,-.26263544,1,0,9,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11,1,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,6,0,0,0,1,0,0,,5,4,3.8,1,2,10,0,0,0,0,0,0,1,1,0,0,0,0,-.076490536,.031609476,0,1,0,0,0,0,0
2026007,1,9.9411116,21.586777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5011856,1,,0,1.4329678,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,169.2,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,,202,.31099999,1.4732176,1,1,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,12,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,6,0,0,0,1,0,0,,4,4,3,1,4,9,0,0,0,0,0,0,1,1,0,0,0,0,-.076490536,.031609476,0,1,0,0,0,0,0
2026009,1,2.5555556,20.976101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-.3970845,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,600,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181.5,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,,6.2146082,,0,0,0,0,0,0,0,0,1,0,0,3,1,0,,Fishing,202,.31099999,-1.3041472,1,0,15,0,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,1,,,0,0,0,0,0,0,7,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,1,0,21,21,21,600,500,600,6,0,0,0,1,0,21,21,,,1.4,1,3,,0,0,0,0,0,0,0,1,0,0,1,1,-.076490536,.031609476,0,1,0,0,0,0,0
2026013,1,10.12,24.201817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,,0,.70094687,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,171.39999,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,0,0,0,0,0,0,0,1,0,0,0,2,0,1,,,202,.31099999,1.4732176,1,1,14,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,12,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,6,0,0,0,1,0,0,,1,5,2,1,4,9,0,0,0,0,0,0,0,1,0,0,0,0,-.076490536,.031609476,0,1,0,0,0,0,0
2026025,1,1.2222222,24.291906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-1.3121107,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,174.3,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,2,1,0,,,202,.31099999,-.60980606,1,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,6,0,0,0,1,0,6,6,3,0,3.3999999,1,2,4,0,0,0,0,0,0,0,1,0,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2026028,1,1.2222222,18.76528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5011856,1,0,0,-1.4951159,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,1500,0,,0,,,33,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,155.2,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,7.495542,,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,Retail & Wholesale trade,202,.31099999,-1.9984885,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,1,0,7,7,7,1500,1800,1500,6,0,0,0,1,0,40,40,1,0,1.6,1,4,2,0,0,0,0,0,0,0,1,0,1,1,1,-.076490536,.031609476,0,1,0,0,0,0,0
2026029,1,1.2222222,19.40975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,,0,-1.1291054,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,160.5,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,3,1,0,,,202,.31099999,-.60980606,1,1,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,6,0,0,0,1,0,0,,2,0,2.5999999,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,-.076490536,.031609476,0,1,0,0,0,0,0
2026030,1,1.2222222,17.016804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-1.1291054,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,155.60001,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,2,1,0,,,202,.31099999,-.60980606,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,6,0,0,0,1,0,1,1,0,0,1.2,1,3,1,0,0,0,0,0,0,1,1,0,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2026031,1,1.2222222,24.834347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-.03107406,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,159.39999,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,202,.31099999,-.26263544,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,6,0,0,0,1,0,12,12,3,0,3.3999999,1,1,4,0,0,0,0,0,0,1,1,0,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2026033,1,1.2222222,19.217262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-1.8611263,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,158.7,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,1,0,2,1,0,,,202,.31099999,-.60980606,1,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,6,0,0,0,1,0,6,6,2,0,1.8,1,1,3,0,0,0,0,0,0,1,1,0,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2027004,1,1,28.060688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-.50037557,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,3000,1,,0,,3000,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,169.89999,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0063677,8.0063677,8.0063677,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,202,.31099999,.021091841,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,7,0,0,0,0,1,0,,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,-.076490536,.031609476,0,1,0,0,0,0,0
2027005,1,1,20.913982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-.91645044,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,800,0,,0,,,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,171.89999,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,7.3132205,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,,Fishing,202,.31099999,.021091841,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,1,0,15,15,15,800,1500,800,7,0,0,0,0,1,19,19,1,0,1.4,1,4,2,0,0,0,0,0,0,1,1,0,1,1,1,-.076490536,.031609476,0,1,0,0,0,0,0
2027006,1,1,21.578508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-.708413,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,1200,1,40,40,40,1200,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,178.3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0900769,7.0900769,7.0900769,,2.0149031,1,0,0,0,0,0,0,0,0,0,0,3,1,1,,,202,.31099999,-.32456335,1,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,7,0,0,0,0,1,58,58,2,0,1.6,0,0,3,0,0,0,0,0,0,1,1,1,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2027007,1,1,21.104715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,,0,-.29233816,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,4364,1,40,40,40,4364,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,167.2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.3811445,8.3811445,8.3811445,,3.3059704,0,0,0,0,0,1,0,0,0,0,0,2,1,0,,,202,.31099999,.36674702,0,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,7,0,0,0,0,1,40,40,1,0,.80000001,,0,2,0,0,0,0,0,0,0,1,1,0,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2027008,1,1,20.633137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,0,0,-1.1244879,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,1500,1,12,12,12,1500,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,180.2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.3132205,7.3132205,7.3132205,,3.4420195,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,202,.31099999,1.0580574,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,7,0,0,0,0,1,13,13,1,0,2,1,3,2,0,0,0,0,0,0,1,1,1,1,1,0,-.076490536,.031609476,0,1,0,0,0,0,0
2027009,1,1,23.034363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5011856,1,,0,-1.5405627,0,.67730546,-.041233175,-.38632825,.37077653,.4549551,.64353681,.63687468,-.15488529,.26609826,.8068378,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,162.60001,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,202,.31099999,-1.3615289,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,.030605257,.043709725,-.080578193,-.37424996,.089164197,.13006365,-.038272262,.029944897,.049430609,.029944897,.00089669682,0,,,0,,,,,7,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-.076490536,.031609476,0,1,0,0,0,0,0
